报告日,利率,涨跌
2015-09-28,1.91,0.3
2015-09-29,1.907,-0.3
2015-09-30,1.989,8.2
2015-10-08,1.909,-8.0
2015-10-09,1.906,-0.3
2015-10-10,1.904,-0.2
2015-10-12,1.902,-0.2
2015-10-13,1.9,-0.2
2015-10-14,1.9,0.0
2015-10-15,1.901,0.1
2015-10-16,1.899,-0.2
2015-10-19,1.902,0.3
2015-10-20,1.903,0.1
2015-10-21,1.905,0.2
2015-10-22,1.904,-0.1
2015-10-23,1.909,0.5
2015-10-26,1.84,-6.9
2015-10-27,1.8,-4.0
2015-10-28,1.796,-0.4
2015-10-29,1.798,0.2
2015-10-30,1.798,0.0
2015-11-02,1.793,-0.5
2015-11-03,1.792,-0.1
2015-11-04,1.79,-0.2
2015-11-05,1.787,-0.3
2015-11-06,1.787,0.0
2015-11-09,1.786,-0.1
2015-11-10,1.783,-0.3
2015-11-11,1.782,-0.1
2015-11-12,1.784,0.2
2015-11-13,1.786,0.2
2015-11-16,1.784,-0.2
2015-11-17,1.782,-0.2
2015-11-18,1.781,-0.1
2015-11-19,1.785,0.4
2015-11-20,1.784,-0.1
2015-11-23,1.785,0.1
2015-11-24,1.785,0.0
2015-11-25,1.785,0.0
2015-11-26,1.785,0.0
2015-11-27,1.786,0.1
2015-11-30,1.788,0.2
2015-12-01,1.788,0.0
2015-12-02,1.786,-0.2
2015-12-03,1.787,0.1
2015-12-04,1.787,0.0
2015-12-07,1.784,-0.3
2015-12-08,1.786,0.2
2015-12-09,1.789,0.3
2015-12-10,1.789,0.0
2015-12-11,1.788,-0.1
2015-12-14,1.788,0.0
2015-12-15,1.788,0.0
2015-12-16,1.79,0.2
2015-12-17,1.793,0.3
2015-12-18,1.816,2.3
2015-12-21,1.843,2.7
2015-12-22,1.875,3.2
2015-12-23,1.903,2.8
2015-12-24,1.924,2.1
2015-12-25,1.934,1.0
2015-12-28,1.939,0.5
2015-12-29,1.935,-0.4
2015-12-30,1.935,0.0
2015-12-31,1.991,5.6
2016-01-04,1.995,0.4
2016-01-05,1.998,0.3
2016-01-06,1.98,-1.8
2016-01-07,1.966,-1.4
2016-01-08,1.958,-0.8
2016-01-11,1.951,-0.7
2016-01-12,1.951,0.0
2016-01-13,1.95,-0.1
2016-01-14,1.95,0.0
2016-01-15,1.956,0.6
2016-01-18,1.954,-0.2
2016-01-19,1.959,0.5
2016-01-20,1.983,2.4
2016-01-21,2.014,3.1
2016-01-22,2.028,1.4
2016-01-25,2.009,-1.9
2016-01-26,1.997,-1.2
2016-01-27,1.995,-0.2
2016-01-28,1.992,-0.3
2016-01-29,1.989,-0.3
2016-02-01,1.987,-0.2
2016-02-02,1.984,-0.3
2016-02-03,1.983,-0.1
2016-02-04,1.983,0.0
2016-02-05,1.984,0.1
2016-02-06,2.281,29.7
2016-02-14,1.978,-30.3
2016-02-15,1.977,-0.1
2016-02-16,1.974,-0.3
2016-02-17,1.968,-0.6
2016-02-18,1.951,-1.7
2016-02-19,1.938,-1.3
2016-02-22,1.934,-0.4
2016-02-23,1.933,-0.1
2016-02-24,1.956,2.3
2016-02-25,2.004,4.8
2016-02-26,2.048,4.4
2016-02-29,2.007,-4.1
2016-03-01,1.968,-3.9
2016-03-02,1.962,-0.6
2016-03-03,1.957,-0.5
2016-03-04,1.95,-0.7
2016-03-07,1.951,0.1
2016-03-08,1.95,-0.1
2016-03-09,1.95,0.0
2016-03-10,1.947,-0.3
2016-03-11,1.945,-0.2
2016-03-14,1.949,0.4
2016-03-15,1.953,0.4
2016-03-16,1.956,0.3
2016-03-17,1.97,1.4
2016-03-18,1.99,2.0
2016-03-21,1.998,0.8
2016-03-22,2.007,0.9
2016-03-23,2.0,-0.7
2016-03-24,1.995,-0.5
2016-03-25,1.989,-0.6
2016-03-28,1.992,0.3
2016-03-29,1.996,0.4
2016-03-30,2.004,0.8
2016-03-31,2.017,1.3
2016-04-01,2.014,-0.3
2016-04-05,1.993,-2.1
2016-04-06,1.983,-1.0
2016-04-07,1.9783,-0.47
2016-04-08,1.98,0.17
2016-04-11,1.985,0.5
2016-04-12,1.993,0.8
2016-04-13,1.996,0.3
2016-04-14,1.999,0.3
2016-04-15,1.995,-0.4
2016-04-18,1.998,0.3
2016-04-19,2.004,0.6
2016-04-20,2.018,1.4
2016-04-21,2.029,1.1
2016-04-22,2.038,0.9
2016-04-25,2.045,0.7
2016-04-26,2.036,-0.9
2016-04-27,2.024,-1.2
2016-04-28,2.021,-0.3
2016-04-29,2.049,2.8
2016-05-03,2.0033,-4.57
2016-05-04,2.0,-0.33
2016-05-05,2.001,0.1
2016-05-06,2.0,-0.1
2016-05-09,1.999,-0.1
2016-05-10,1.999,0.0
2016-05-11,1.999,0.0
2016-05-12,2.0,0.1
2016-05-13,2.002,0.2
2016-05-16,2.005,0.3
2016-05-17,2.011,0.6
2016-05-18,2.011,0.0
2016-05-19,2.01,-0.1
2016-05-20,2.008,-0.2
2016-05-23,2.004,-0.4
2016-05-24,2.002,-0.2
2016-05-25,2.001,-0.1
2016-05-26,2.001,0.0
2016-05-27,2.001,0.0
2016-05-30,2.002,0.1
2016-05-31,2.01,0.8
2016-06-01,2.006,-0.4
2016-06-02,2.004,-0.2
2016-06-03,1.999,-0.5
2016-06-06,1.998,-0.1
2016-06-07,2.0,0.2
2016-06-08,2.0,0.0
2016-06-12,2.0,0.0
2016-06-13,2.0,0.0
2016-06-14,2.0,0.0
2016-06-15,2.0,0.0
2016-06-16,2.002,0.2
2016-06-17,2.005,0.3
2016-06-20,2.01,0.5
2016-06-21,2.019,0.9
2016-06-22,2.027,0.8
2016-06-23,2.032,0.5
2016-06-24,2.035,0.3
2016-06-27,2.038,0.3
2016-06-28,2.04,0.2
2016-06-29,2.038,-0.2
2016-06-30,2.037,-0.1
2016-07-01,2.027,-1.0
2016-07-04,2.014,-1.3
2016-07-05,2.007,-0.7
2016-07-06,1.999,-0.8
2016-07-07,1.997,-0.2
2016-07-08,1.996,-0.1
2016-07-11,1.996,0.0
2016-07-12,1.994,-0.2
2016-07-13,1.993,-0.1
2016-07-14,1.993,0.0
2016-07-15,1.996,0.3
2016-07-18,1.996,0.0
2016-07-19,2.003,0.7
2016-07-20,2.005,0.2
2016-07-21,2.008,0.3
2016-07-22,2.023,1.5
2016-07-25,2.032,0.9
2016-07-26,2.037,0.5
2016-07-27,2.038,0.1
2016-07-28,2.028,-1.0
2016-07-29,2.017,-1.1
2016-08-01,2.012,-0.5
2016-08-02,2.008,-0.4
2016-08-03,2.004,-0.4
2016-08-04,2.002,-0.2
2016-08-05,2.002,0.0
2016-08-08,2.005,0.3
2016-08-09,2.01,0.5
2016-08-10,2.017,0.7
2016-08-11,2.021,0.4
2016-08-12,2.021,0.0
2016-08-15,2.0233,0.23
2016-08-16,2.022,-0.13
2016-08-17,2.022,0.0
2016-08-18,2.023,0.1
2016-08-19,2.023,0.0
2016-08-22,2.0233,0.03
2016-08-23,2.033,0.97
2016-08-24,2.043,1.0
2016-08-25,2.044,0.1
2016-08-26,2.044,0.0
2016-08-29,2.049,0.5
2016-08-30,2.063,1.4
2016-08-31,2.065,0.2
2016-09-01,2.066,0.1
2016-09-02,2.066,0.0
2016-09-05,2.07,0.4
2016-09-06,2.077,0.7
2016-09-07,2.0803,0.33
2016-09-08,2.081,0.07
2016-09-09,2.085,0.4
2016-09-12,2.095,1.0
2016-09-13,2.108,1.3
2016-09-14,2.128,2.0
2016-09-18,2.14,1.2
2016-09-19,2.154,1.4
2016-09-20,2.159,0.5
2016-09-21,2.167,0.8
2016-09-22,2.168,0.1
2016-09-23,2.1668,-0.12
2016-09-26,2.164,-0.28
2016-09-27,2.166,0.2
2016-09-28,2.178,1.2
2016-09-29,2.188,1.0
2016-09-30,2.327,13.9
2016-10-08,2.193,-13.4
2016-10-09,2.175,-1.8
2016-10-10,2.162,-1.3
2016-10-11,2.153,-0.9
2016-10-12,2.15,-0.3
2016-10-13,2.151,0.1
2016-10-14,2.153,0.2
2016-10-17,2.159,0.6
2016-10-18,2.173,1.4
2016-10-19,2.196,2.3
2016-10-20,2.208,1.2
2016-10-21,2.222,1.4
2016-10-24,2.231,0.9
2016-10-25,2.238,0.7
2016-10-26,2.248,1.0
2016-10-27,2.254,0.6
2016-10-28,2.254,0.0
2016-10-31,2.253,-0.1
2016-11-01,2.252,-0.1
2016-11-02,2.2492,-0.28
2016-11-03,2.245,-0.42
2016-11-04,2.232,-1.3
2016-11-07,2.206,-2.6
2016-11-08,2.187,-1.9
2016-11-09,2.182,-0.5
2016-11-10,2.196,1.4
2016-11-11,2.211,1.5
2016-11-14,2.231,2.0
2016-11-15,2.247,1.6
2016-11-16,2.257,1.0
2016-11-17,2.259,0.2
2016-11-18,2.265,0.6
2016-11-21,2.271,0.6
2016-11-22,2.273,0.2
2016-11-23,2.277,0.4
2016-11-24,2.282,0.5
2016-11-25,2.289,0.7
2016-11-28,2.298,0.9
2016-11-29,2.302,0.4
2016-11-30,2.316,1.4
2016-12-01,2.325,0.9
2016-12-02,2.32,-0.5
2016-12-05,2.308,-1.2
2016-12-06,2.299,-0.9
2016-12-07,2.292,-0.7
2016-12-08,2.2908,-0.12
2016-12-09,2.2925,0.17
2016-12-12,2.292,-0.05
2016-12-13,2.296,0.4
2016-12-14,2.3,0.4
2016-12-15,2.311,1.1
2016-12-16,2.33,1.9
2016-12-19,2.335,0.5
2016-12-20,2.345,1.0
2016-12-21,2.345,0.0
2016-12-22,2.341,-0.4
2016-12-23,2.323,-1.8
2016-12-26,2.294,-2.9
2016-12-27,2.264,-3.0
2016-12-28,2.246,-1.8
2016-12-29,2.227,-1.9
2016-12-30,2.23,0.3
2017-01-03,2.209,-2.1
2017-01-04,2.172,-3.7
2017-01-05,2.13,-4.2
2017-01-06,2.112,-1.8
2017-01-09,2.094,-1.8
2017-01-10,2.096,0.2
2017-01-11,2.104,0.8
2017-01-12,2.103,-0.1
2017-01-13,2.104,0.1
2017-01-16,2.142,3.8
2017-01-17,2.2563,11.43
2017-01-18,2.328,7.17
2017-01-19,2.364,3.6
2017-01-20,2.376,1.2
2017-01-22,2.189,-18.7
2017-01-23,2.175,-1.4
2017-01-24,2.164,-1.1
2017-01-25,2.165,0.1
2017-01-26,2.5293,36.43
2017-02-03,2.218,-31.13
2017-02-04,2.2571,3.91
2017-02-06,2.278,2.09
2017-02-07,2.281,0.3
2017-02-08,2.2765,-0.45
2017-02-09,2.272,-0.45
2017-02-10,2.2678,-0.42
2017-02-13,2.264,-0.38
2017-02-14,2.261,-0.3
2017-02-15,2.2658,0.48
2017-02-16,2.333,6.72
2017-02-17,2.36,2.7
2017-02-20,2.4086,4.86
2017-02-21,2.483,7.44
2017-02-22,2.4845,0.15
2017-02-23,2.5271,4.26
2017-02-24,2.4756,-5.15
2017-02-27,2.4338,-4.18
2017-02-28,2.493,5.92
2017-03-01,2.4943,0.13
2017-03-02,2.4611,-3.32
2017-03-03,2.369,-9.21
2017-03-06,2.4033,3.43
2017-03-07,2.4041,0.08
2017-03-08,2.4061,0.2
2017-03-09,2.4076,0.15
2017-03-10,2.4019,-0.57
2017-03-13,2.379,-2.29
2017-03-14,2.3761,-0.29
2017-03-15,2.3869,1.08
2017-03-16,2.441,5.41
2017-03-17,2.633,19.2
2017-03-20,2.6325,-0.05
2017-03-21,2.6477,1.52
2017-03-22,2.6507,0.3
2017-03-23,2.657,0.63
2017-03-24,2.604,-5.3
2017-03-27,2.482,-12.2
2017-03-28,2.448,-3.4
2017-03-29,2.521,7.3
2017-03-30,2.507,-1.4
2017-03-31,2.5384,3.14
2017-04-01,2.497,-4.14
2017-04-05,2.4868,-1.02
2017-04-06,2.537,5.02
2017-04-07,2.4957,-4.13
2017-04-10,2.442,-5.37
2017-04-11,2.408,-3.4
2017-04-12,2.3885,-1.95
2017-04-13,2.413,2.45
2017-04-14,2.429,1.6
2017-04-17,2.444,1.5
2017-04-18,2.486,4.2
2017-04-19,2.575,8.9
2017-04-20,2.5987,2.37
2017-04-21,2.6163,1.76
2017-04-24,2.7157,9.94
2017-04-25,2.7514,3.57
2017-04-26,2.759,0.76
2017-04-27,2.792,3.3
2017-04-28,2.819,2.7
2017-05-02,2.8175,-0.15
2017-05-03,2.8451,2.76
2017-05-04,2.8506,0.55
2017-05-05,2.8348,-1.58
2017-05-08,2.818,-1.68
2017-05-09,2.8199,0.19
2017-05-10,2.827,0.71
2017-05-11,2.813,-1.4
2017-05-12,2.7911,-2.19
2017-05-15,2.716,-7.51
2017-05-16,2.746,3.0
2017-05-17,2.7525,0.65
2017-05-18,2.7641,1.16
2017-05-19,2.715,-4.91
2017-05-22,2.6745,-4.05
2017-05-23,2.654,-2.05
2017-05-24,2.623,-3.1
2017-05-25,2.611,-1.2
2017-05-26,2.609,-0.2
2017-05-27,2.601,-0.8
2017-05-31,2.6365,3.55
2017-06-01,2.6525,1.6
2017-06-02,2.7953,14.28
2017-06-05,2.8167,2.14
2017-06-06,2.8419,2.52
2017-06-07,2.809,-3.29
2017-06-08,2.8199,1.09
2017-06-09,2.8275,0.76
2017-06-12,2.8302,0.27
2017-06-13,2.832,0.18
2017-06-14,2.825,-0.7
2017-06-15,2.8317,0.67
2017-06-16,2.8528,2.11
2017-06-19,2.8635,1.07
2017-06-20,2.8776,1.41
2017-06-21,2.889,1.14
2017-06-22,2.869,-2.0
2017-06-23,2.81,-5.9
2017-06-26,2.717,-9.3
2017-06-27,2.626,-9.1
2017-06-28,2.5596,-6.64
2017-06-29,2.539,-2.06
2017-06-30,2.618,7.9
2017-07-03,2.72,10.2
2017-07-04,2.6897,-3.03
2017-07-05,2.583,-10.67
2017-07-06,2.5473,-3.57
2017-07-07,2.533,-1.43
2017-07-10,2.549,1.6
2017-07-11,2.621,7.2
2017-07-12,2.646,2.5
2017-07-13,2.659,1.3
2017-07-14,2.627,-3.2
2017-07-17,2.6329,0.59
2017-07-18,2.701,6.81
2017-07-19,2.722,2.1
2017-07-20,2.7534,3.14
2017-07-21,2.733,-2.04
2017-07-24,2.708,-2.5
2017-07-25,2.7147,0.67
2017-07-26,2.725,1.03
2017-07-27,2.786,6.1
2017-07-28,2.8152,2.92
2017-07-31,2.806,-0.92
2017-08-01,2.8093,0.33
2017-08-02,2.832,2.27
2017-08-03,2.807,-2.5
2017-08-04,2.721,-8.6
2017-08-07,2.736,1.5
2017-08-08,2.784,4.8
2017-08-09,2.8018,1.78
2017-08-10,2.797,-0.48
2017-08-11,2.79,-0.7
2017-08-14,2.7743,-1.57
2017-08-15,2.798,2.37
2017-08-16,2.8213,2.33
2017-08-17,2.8352,1.39
2017-08-18,2.8355,0.03
2017-08-21,2.8482,1.27
2017-08-22,2.8171,-3.11
2017-08-23,2.8453,2.82
2017-08-24,2.8479,0.26
2017-08-25,2.855,0.71
2017-08-28,2.851,-0.4
2017-08-29,2.922,7.1
2017-08-30,2.9237,0.17
2017-08-31,2.831,-9.27
2017-09-01,2.813,-1.8
2017-09-04,2.75,-6.3
2017-09-05,2.665,-8.5
2017-09-06,2.641,-2.4
2017-09-07,2.6406,-0.04
2017-09-08,2.636,-0.46
2017-09-11,2.644,0.8
2017-09-12,2.6483,0.43
2017-09-13,2.65,0.17
2017-09-14,2.681,3.1
2017-09-15,2.6958,1.48
2017-09-18,2.756,6.02
2017-09-19,2.832,7.6
2017-09-20,2.79,-4.2
2017-09-21,2.8057,1.57
2017-09-22,2.756,-4.97
2017-09-25,2.758,0.2
2017-09-26,2.837,7.9
2017-09-27,2.863,2.6
2017-09-28,2.917,5.4
2017-09-29,2.804,-11.3
2017-09-30,2.938,13.4
2017-10-09,2.74,-19.8
2017-10-10,2.738,-0.2
2017-10-11,2.741,0.3
2017-10-12,2.657,-8.4
2017-10-13,2.605,-5.2
2017-10-16,2.594,-1.1
2017-10-17,2.6003,0.63
2017-10-18,2.596,-0.43
2017-10-19,2.592,-0.4
2017-10-20,2.5782,-1.38
2017-10-23,2.616,3.78
2017-10-24,2.634,1.8
2017-10-25,2.664,3.0
2017-10-26,2.6937,2.97
2017-10-27,2.7181,2.44
2017-10-30,2.72,0.19
2017-10-31,2.736,1.6
2017-11-01,2.739,0.3
2017-11-02,2.626,-11.3
2017-11-03,2.5772,-4.88
2017-11-06,2.512,-6.52
2017-11-07,2.552,4.0
2017-11-08,2.595,4.3
2017-11-09,2.646,5.1
2017-11-10,2.717,7.1
2017-11-13,2.787,7.0
2017-11-14,2.827,4.0
2017-11-15,2.806,-2.1
2017-11-16,2.8,-0.6
2017-11-17,2.738,-6.2
2017-11-20,2.786,4.8
2017-11-21,2.808,2.2
2017-11-22,2.809,0.1
2017-11-23,2.803,-0.6
2017-11-24,2.797,-0.6
2017-11-27,2.819,2.2
2017-11-28,2.799,-2.0
2017-11-29,2.683,-11.6
2017-11-30,2.788,10.5
2017-12-01,2.642,-14.6
2017-12-04,2.6,-4.2
2017-12-05,2.579,-2.1
2017-12-06,2.573,-0.6
2017-12-07,2.585,1.2
2017-12-08,2.608,2.3
2017-12-11,2.688,8.0
2017-12-12,2.726,3.8
2017-12-13,2.788,6.2
2017-12-14,2.803,1.5
2017-12-15,2.724,-7.9
2017-12-18,2.723,-0.1
2017-12-19,2.741,1.8
2017-12-20,2.73,-1.1
2017-12-21,2.665,-6.5
2017-12-22,2.612,-5.3
2017-12-25,2.569,-4.3
2017-12-26,2.589,2.0
2017-12-27,2.666,7.7
2017-12-28,2.672,0.6
2017-12-29,2.84,16.8
2018-01-02,2.657,-18.3
2018-01-03,2.5635,-9.35
2018-01-04,2.505,-5.85
2018-01-05,2.484,-2.1
2018-01-08,2.461,-2.3
2018-01-09,2.529,6.8
2018-01-10,2.643,11.4
2018-01-11,2.832,18.9
2018-01-12,2.83,-0.2
2018-01-15,2.794,-3.6
2018-01-16,2.785,-0.9
2018-01-17,2.765,-2.0
2018-01-18,2.7655,0.05
2018-01-19,2.836,7.05
2018-01-22,2.771,-6.5
2018-01-23,2.602,-16.9
2018-01-24,2.574,-2.8
2018-01-25,2.5634,-1.06
2018-01-26,2.5506,-1.28
2018-01-29,2.566,1.54
2018-01-30,2.554,-1.2
2018-01-31,2.594,4.0
2018-02-01,2.5154,-7.86
2018-02-02,2.5173,0.19
2018-02-05,2.5305,1.32
2018-02-06,2.539,0.85
2018-02-07,2.571,3.2
2018-02-08,2.572,0.1
2018-02-09,2.589,1.7
2018-02-11,2.608,1.9
2018-02-12,2.585,-2.3
2018-02-13,2.587,0.2
2018-02-14,2.723,13.6
2018-02-22,2.631,-9.2
2018-02-23,2.597,-3.4
2018-02-24,2.56,-3.7
2018-02-26,2.571,1.1
2018-02-27,2.561,-1.0
2018-02-28,2.708,14.7
2018-03-01,2.691,-1.7
2018-03-02,2.773,8.2
2018-03-05,2.652,-12.1
2018-03-06,2.617,-3.5
2018-03-07,2.592,-2.5
2018-03-08,2.57,-2.2
2018-03-09,2.573,0.3
2018-03-12,2.586,1.3
2018-03-13,2.637,5.1
2018-03-14,2.633,-0.4
2018-03-15,2.632,-0.1
2018-03-16,2.586,-4.6
2018-03-19,2.561,-2.5
2018-03-20,2.558,-0.3
2018-03-21,2.559,0.1
2018-03-22,2.549,-1.0
2018-03-23,2.545,-0.4
2018-03-26,2.543,-0.2
2018-03-27,2.5935,5.05
2018-03-28,2.592,-0.15
2018-03-29,2.581,-1.1
2018-03-30,2.69,10.9
2018-04-02,2.622,-6.8
2018-04-03,2.574,-4.8
2018-04-04,2.469,-10.5
2018-04-08,2.446,-2.3
2018-04-09,2.528,8.2
2018-04-10,2.551,2.3
2018-04-11,2.561,1.0
2018-04-12,2.557,-0.4
2018-04-13,2.557,0.0
2018-04-16,2.582,2.5
2018-04-17,2.665,8.3
2018-04-18,2.679,1.4
2018-04-19,2.733,5.4
2018-04-20,2.747,1.4
2018-04-23,2.724,-2.3
2018-04-24,2.736,1.2
2018-04-25,2.728,-0.8
2018-04-26,2.765,3.7
2018-04-27,2.921,15.6
2018-04-28,2.824,-9.7
2018-05-02,2.72,-10.4
2018-05-03,2.681,-3.9
2018-05-04,2.594,-8.7
2018-05-07,2.582,-1.2
2018-05-08,2.575,-0.7
2018-05-09,2.52,-5.5
2018-05-10,2.509,-1.1
2018-05-11,2.487,-2.2
2018-05-14,2.58,9.3
2018-05-15,2.641,6.1
2018-05-16,2.766,12.5
2018-05-17,2.597,-16.9
2018-05-18,2.563,-3.4
2018-05-21,2.527,-3.6
2018-05-22,2.525,-0.2
2018-05-23,2.53,0.5
2018-05-24,2.53,0.0
2018-05-25,2.528,-0.2
2018-05-28,2.533,0.5
2018-05-29,2.742,20.9
2018-05-30,2.884,14.2
2018-05-31,2.831,-5.3
2018-06-01,2.801,-3.0
2018-06-04,2.599,-20.2
2018-06-05,2.584,-1.5
2018-06-06,2.562,-2.2
2018-06-07,2.555,-0.7
2018-06-08,2.563,0.8
2018-06-11,2.573,1.0
2018-06-12,2.584,1.1
2018-06-13,2.589,0.5
2018-06-14,2.591,0.2
2018-06-15,2.592,0.1
2018-06-19,2.59,-0.2
2018-06-20,2.619,2.9
2018-06-21,2.593,-2.6
2018-06-22,2.586,-0.7
2018-06-25,2.564,-2.2
2018-06-26,2.518,-4.6
2018-06-27,2.445,-7.3
2018-06-28,2.289,-15.6
2018-06-29,2.628,33.9
2018-07-02,2.519,-10.9
2018-07-03,2.42,-9.9
2018-07-04,2.199,-22.1
2018-07-05,2.132,-6.7
2018-07-06,1.967,-16.5
2018-07-09,1.991,2.4
2018-07-10,2.308,31.7
2018-07-11,2.406,9.8
2018-07-12,2.487,8.1
2018-07-13,2.48,-0.7
2018-07-16,2.557,7.7
2018-07-17,2.591,3.4
2018-07-18,2.525,-6.6
2018-07-19,2.416,-10.9
2018-07-20,2.346,-7.0
2018-07-23,2.362,1.6
2018-07-24,2.353,-0.9
2018-07-25,2.349,-0.4
2018-07-26,2.321,-2.8
2018-07-27,2.284,-3.7
2018-07-30,2.198,-8.6
2018-07-31,2.066,-13.2
2018-08-01,2.028,-3.8
2018-08-02,1.97,-5.8
2018-08-03,1.849,-12.1
2018-08-06,1.819,-3.0
2018-08-07,1.613,-20.6
2018-08-08,1.422,-19.1
2018-08-09,1.622,20.0
2018-08-10,1.826,20.4
2018-08-13,2.113,28.7
2018-08-14,2.328,21.5
2018-08-15,2.345,1.7
2018-08-16,2.511,16.6
2018-08-17,2.58,6.9
2018-08-20,2.625,4.5
2018-08-21,2.636,1.1
2018-08-22,2.538,-9.8
2018-08-23,2.454,-8.4
2018-08-24,2.392,-6.2
2018-08-27,2.44,4.8
2018-08-28,2.4255,-1.45
2018-08-29,2.3895,-3.6
2018-08-30,2.277,-11.25
2018-08-31,2.309,3.2
2018-09-03,2.277,-3.2
2018-09-04,2.195,-8.2
2018-09-05,2.164,-3.1
2018-09-06,2.494,33.0
2018-09-07,2.591,9.7
2018-09-10,2.573,-1.8
2018-09-11,2.59,1.7
2018-09-12,2.557,-3.3
2018-09-13,2.53,-2.7
2018-09-14,2.489,-4.1
2018-09-17,2.466,-2.3
2018-09-18,2.654,18.8
2018-09-19,2.562,-9.2
2018-09-20,2.519,-4.3
2018-09-21,2.514,-0.5
2018-09-25,2.543,2.9
2018-09-26,2.553,1.0
2018-09-27,2.46,-9.3
2018-09-28,2.445,-1.5
2018-09-29,2.073,-37.2
2018-09-30,2.653,58.0
2018-10-08,2.536,-11.7
2018-10-09,2.502,-3.4
2018-10-10,2.398,-10.4
2018-10-11,2.36,-3.8
2018-10-12,2.439,7.9
2018-10-15,2.377,-6.2
2018-10-16,2.373,-0.4
2018-10-17,2.353,-2.0
2018-10-18,2.427,7.4
2018-10-19,2.445,1.8
2018-10-22,2.475,3.0
2018-10-23,2.451,-2.4
2018-10-24,2.393,-5.8
2018-10-25,2.215,-17.8
2018-10-26,2.067,-14.8
2018-10-29,1.852,-21.5
2018-10-30,1.566,-28.6
2018-10-31,2.37,80.4
2018-11-01,2.547,17.7
2018-11-02,2.477,-7.0
2018-11-05,2.4345,-4.25
2018-11-06,2.27,-16.45
2018-11-07,2.0906,-17.94
2018-11-08,1.978,-11.26
2018-11-09,2.038,6.0
2018-11-12,2.309,27.1
2018-11-13,2.468,15.9
2018-11-14,2.325,-14.3
2018-11-15,2.339,1.4
2018-11-16,2.345,0.6
2018-11-19,2.551,20.6
2018-11-20,2.609,5.8
2018-11-21,2.579,-3.0
2018-11-22,2.456,-12.3
2018-11-23,2.356,-10.0
2018-11-26,2.498,14.2
2018-11-27,2.556,5.8
2018-11-28,2.539,-1.7
2018-11-29,2.262,-27.7
2018-11-30,2.642,38.0
2018-12-03,2.515,-12.7
2018-12-04,2.445,-7.0
2018-12-05,2.267,-17.8
2018-12-06,2.418,15.1
2018-12-07,2.416,-0.2
2018-12-10,2.453,3.7
2018-12-11,2.463,1.0
2018-12-12,2.424,-3.9
2018-12-13,2.519,9.5
2018-12-14,2.655,13.6
2018-12-17,2.625,-3.0
2018-12-18,2.669,4.4
2018-12-19,2.654,-1.5
2018-12-20,2.567,-8.7
2018-12-21,2.486,-8.1
2018-12-24,2.316,-17.0
2018-12-25,2.028,-28.8
2018-12-26,2.029,0.1
2018-12-27,1.793,-23.6
2018-12-28,1.47,-32.3
2018-12-29,2.554,108.4
2019-01-02,2.3,-25.4
2019-01-03,1.968,-33.2
2019-01-04,1.649,-31.9
2019-01-07,1.447,-20.2
2019-01-08,1.414,-3.3
2019-01-09,1.567,15.3
2019-01-10,1.743,17.6
2019-01-11,1.708,-3.5
2019-01-14,1.878,17.0
2019-01-15,2.245,36.7
2019-01-16,2.306,6.1
2019-01-17,2.259,-4.7
2019-01-18,2.1785,-8.05
2019-01-21,2.24,6.15
2019-01-22,2.243,0.3
2019-01-23,2.244,0.1
2019-01-24,2.263,1.9
2019-01-25,2.362,9.9
2019-01-28,2.194,-16.8
2019-01-29,2.078,-11.6
2019-01-30,2.0021,-7.59
2019-01-31,2.238,23.59
2019-02-01,2.1,-13.8
2019-02-02,2.264,16.4
2019-02-03,2.086,-17.8
2019-02-11,2.265,17.9
2019-02-12,2.017,-24.8
2019-02-13,1.722,-29.5
2019-02-14,1.721,-0.1
2019-02-15,1.713,-0.8
2019-02-18,1.8224,10.94
2019-02-19,1.967,14.46
2019-02-20,1.854,-11.3
2019-02-21,2.03,17.6
2019-02-22,2.431,40.1
2019-02-25,2.605,17.4
2019-02-26,2.705,10.0
2019-02-27,2.654,-5.1
2019-02-28,2.584,-7.0
2019-03-01,2.155,-42.9
2019-03-04,1.933,-22.2
2019-03-05,2.266,33.3
2019-03-06,2.074,-19.2
2019-03-07,2.06,-1.4
2019-03-08,2.047,-1.3
2019-03-11,2.092,4.5
2019-03-12,2.365,27.3
2019-03-13,2.079,-28.6
2019-03-14,2.31,23.1
2019-03-15,2.655,34.5
2019-03-18,2.756,10.1
2019-03-19,2.666,-9.0
2019-03-20,2.714,4.8
2019-03-21,2.661,-5.3
2019-03-22,2.62,-4.1
2019-03-25,2.535,-8.5
2019-03-26,2.495,-4.0
2019-03-27,2.286,-20.9
2019-03-28,2.041,-24.5
2019-03-29,2.486,44.5
2019-04-01,2.315,-17.1
2019-04-02,1.956,-35.9
2019-04-03,1.663,-29.3
2019-04-04,1.417,-24.6
2019-04-08,1.428,1.1
2019-04-09,1.797,36.9
2019-04-10,2.278,48.1
2019-04-11,2.735,45.7
2019-04-12,2.652,-8.3
2019-04-15,2.797,14.5
2019-04-16,2.883,8.6
2019-04-17,2.998,11.5
2019-04-18,2.812,-18.6
2019-04-19,2.661,-15.1
2019-04-22,2.557,-10.4
2019-04-23,2.828,27.1
2019-04-24,2.752,-7.6
2019-04-25,2.785,3.3
2019-04-26,2.496,-28.9
2019-04-28,2.07,-42.6
2019-04-29,1.7,-37.0
2019-04-30,2.086,38.6
2019-05-05,1.79,-29.6
