报告日,利率,涨跌
2015-06-04,3.402,-0.6
2015-06-05,3.4,-0.2
2015-06-08,3.4,0.0
2015-06-09,3.4,0.0
2015-06-10,3.4,0.0
2015-06-11,3.4,0.0
2015-06-12,3.4,0.0
2015-06-15,3.4,0.0
2015-06-16,3.4,0.0
2015-06-17,3.4,0.0
2015-06-18,3.4,0.0
2015-06-19,3.4,0.0
2015-06-23,3.4,0.0
2015-06-24,3.4,0.0
2015-06-25,3.4,0.0
2015-06-26,3.4,0.0
2015-06-29,3.392,-0.8
2015-06-30,3.392,0.0
2015-07-01,3.3865,-0.55
2015-07-02,3.387,0.05
2015-07-03,3.387,0.0
2015-07-06,3.387,0.0
2015-07-07,3.386,-0.1
2015-07-08,3.3858,-0.02
2015-07-09,3.3867,0.09
2015-07-10,3.3868,0.01
2015-07-13,3.3897,0.29
2015-07-14,3.3901,0.04
2015-07-15,3.3911,0.1
2015-07-16,3.3912,0.01
2015-07-17,3.3912,0.0
2015-07-20,3.3912,0.0
2015-07-21,3.3912,0.0
2015-07-22,3.3912,0.0
2015-07-23,3.3912,0.0
2015-07-24,3.3922,0.1
2015-07-27,3.3923,0.01
2015-07-28,3.3924,0.01
2015-07-29,3.3923,-0.01
2015-07-30,3.3924,0.01
2015-07-31,3.3924,0.0
2015-08-03,3.3924,0.0
2015-08-04,3.3924,0.0
2015-08-05,3.3934,0.1
2015-08-06,3.3935,0.01
2015-08-07,3.3935,0.0
2015-08-10,3.3935,0.0
2015-08-11,3.3935,0.0
2015-08-12,3.3925,-0.1
2015-08-13,3.3925,0.0
2015-08-14,3.3925,0.0
2015-08-17,3.3925,0.0
2015-08-18,3.3945,0.2
2015-08-19,3.3947,0.02
2015-08-20,3.3957,0.1
2015-08-21,3.3987,0.3
2015-08-24,3.4,0.13
2015-08-25,3.4,0.0
2015-08-26,3.4,0.0
2015-08-27,3.4,0.0
2015-08-28,3.4,0.0
2015-08-31,3.401,0.1
2015-09-01,3.404,0.3
2015-09-02,3.401,-0.3
2015-09-06,3.401,0.0
2015-09-07,3.401,0.0
2015-09-08,3.409,0.8
2015-09-09,3.4143,0.53
2015-09-10,3.41,-0.43
2015-09-11,3.411,0.1
2015-09-14,3.411,0.0
2015-09-15,3.412,0.1
2015-09-16,3.413,0.1
2015-09-17,3.413,0.0
2015-09-18,3.413,0.0
2015-09-21,3.413,0.0
2015-09-22,3.413,0.0
2015-09-23,3.413,0.0
2015-09-24,3.413,0.0
2015-09-25,3.413,0.0
2015-09-28,3.413,0.0
2015-09-29,3.413,0.0
2015-09-30,3.413,0.0
2015-10-08,3.414,0.1
2015-10-09,3.414,0.0
2015-10-10,3.414,0.0
2015-10-12,3.414,0.0
2015-10-13,3.413,-0.1
2015-10-14,3.414,0.1
2015-10-15,3.415,0.1
2015-10-16,3.415,0.0
2015-10-19,3.416,0.1
2015-10-20,3.418,0.2
2015-10-21,3.419,0.1
2015-10-22,3.418,-0.1
2015-10-23,3.418,0.0
2015-10-26,3.392,-2.6
2015-10-27,3.384,-0.8
2015-10-28,3.371,-1.3
2015-10-29,3.364,-0.7
2015-10-30,3.3575,-0.65
2015-11-02,3.355,-0.25
2015-11-03,3.354,-0.1
2015-11-04,3.351,-0.3
2015-11-05,3.35,-0.1
2015-11-06,3.35,0.0
2015-11-09,3.35,0.0
2015-11-10,3.351,0.1
2015-11-11,3.35,-0.1
2015-11-12,3.35,0.0
2015-11-13,3.3508,0.08
2015-11-16,3.3508,0.0
2015-11-17,3.35,-0.08
2015-11-18,3.35,0.0
2015-11-19,3.35,0.0
2015-11-20,3.35,0.0
2015-11-23,3.3503,0.03
2015-11-24,3.3503,0.0
2015-11-25,3.35,-0.03
2015-11-26,3.3503,0.03
2015-11-27,3.35,-0.03
2015-11-30,3.35,0.0
2015-12-01,3.35,0.0
2015-12-02,3.35,0.0
2015-12-03,3.35,0.0
2015-12-04,3.35,0.0
2015-12-07,3.35,0.0
2015-12-08,3.35,0.0
2015-12-09,3.35,0.0
2015-12-10,3.35,0.0
2015-12-11,3.35,0.0
2015-12-14,3.35,0.0
2015-12-15,3.35,0.0
2015-12-16,3.35,0.0
2015-12-17,3.35,0.0
2015-12-18,3.35,0.0
2015-12-21,3.3503,0.03
2015-12-22,3.35,-0.03
2015-12-23,3.35,0.0
2015-12-24,3.35,0.0
2015-12-25,3.35,0.0
2015-12-28,3.35,0.0
2015-12-29,3.35,0.0
2015-12-30,3.35,0.0
2015-12-31,3.35,0.0
2016-01-04,3.35,0.0
2016-01-05,3.35,0.0
2016-01-06,3.347,-0.3
2016-01-07,3.346,-0.1
2016-01-08,3.345,-0.1
2016-01-11,3.344,-0.1
2016-01-12,3.34,-0.4
2016-01-13,3.3345,-0.55
2016-01-14,3.318,-1.65
2016-01-15,3.295,-2.3
2016-01-18,3.2705,-2.45
2016-01-19,3.25,-2.05
2016-01-20,3.253,0.3
2016-01-21,3.253,0.0
2016-01-22,3.256,0.3
2016-01-25,3.259,0.3
2016-01-26,3.2682,0.92
2016-01-27,3.265,-0.32
2016-01-28,3.265,0.0
2016-01-29,3.265,0.0
2016-02-01,3.265,0.0
2016-02-02,3.265,0.0
2016-02-03,3.262,-0.3
2016-02-04,3.253,-0.9
2016-02-05,3.25,-0.3
2016-02-06,3.251,0.1
2016-02-14,3.251,0.0
2016-02-15,3.25,-0.1
2016-02-16,3.25,0.0
2016-02-17,3.25,0.0
2016-02-18,3.25,0.0
2016-02-19,3.234,-1.6
2016-02-22,3.219,-1.5
2016-02-23,3.21,-0.9
2016-02-24,3.204,-0.6
2016-02-25,3.197,-0.7
2016-02-26,3.192,-0.5
2016-02-29,3.186,-0.6
2016-03-01,3.1735,-1.25
2016-03-02,3.145,-2.85
2016-03-03,3.134,-1.1
2016-03-04,3.125,-0.9
2016-03-07,3.121,-0.4
2016-03-08,3.112,-0.9
2016-03-09,3.106,-0.6
2016-03-10,3.101,-0.5
2016-03-11,3.0955,-0.55
2016-03-14,3.093,-0.25
2016-03-15,3.091,-0.2
2016-03-16,3.09,-0.1
2016-03-17,3.078,-1.2
2016-03-18,3.0685,-0.95
2016-03-21,3.0635,-0.5
2016-03-22,3.058,-0.55
2016-03-23,3.0555,-0.25
2016-03-24,3.055,-0.05
2016-03-25,3.055,0.0
2016-03-28,3.055,0.0
2016-03-29,3.054,-0.1
2016-03-30,3.052,-0.2
2016-03-31,3.051,-0.1
2016-04-01,3.051,0.0
2016-04-05,3.05,-0.1
2016-04-06,3.049,-0.1
2016-04-07,3.048,-0.1
2016-04-08,3.047,-0.1
2016-04-11,3.042,-0.5
2016-04-12,3.043,0.1
2016-04-13,3.042,-0.1
2016-04-14,3.042,0.0
2016-04-15,3.044,0.2
2016-04-18,3.042,-0.2
2016-04-19,3.043,0.1
2016-04-20,3.042,-0.1
2016-04-21,3.042,0.0
2016-04-22,3.042,0.0
2016-04-25,3.042,0.0
2016-04-26,3.042,0.0
2016-04-27,3.042,0.0
2016-04-28,3.042,0.0
2016-04-29,3.042,0.0
2016-05-03,3.0422,0.02
2016-05-04,3.042,-0.02
2016-05-05,3.042,0.0
2016-05-06,3.042,0.0
2016-05-09,3.042,0.0
2016-05-10,3.042,0.0
2016-05-11,3.043,0.1
2016-05-12,3.044,0.1
2016-05-13,3.045,0.1
2016-05-16,3.047,0.2
2016-05-17,3.049,0.2
2016-05-18,3.05,0.1
2016-05-19,3.05,0.0
2016-05-20,3.05,0.0
2016-05-23,3.05,0.0
2016-05-24,3.05,0.0
2016-05-25,3.05,0.0
2016-05-26,3.05,0.0
2016-05-27,3.05,0.0
2016-05-30,3.05,0.0
2016-05-31,3.05,0.0
2016-06-01,3.05,0.0
2016-06-02,3.05,0.0
2016-06-03,3.05,0.0
2016-06-06,3.05,0.0
2016-06-07,3.05,0.0
2016-06-08,3.05,0.0
2016-06-12,3.05,0.0
2016-06-13,3.05,0.0
2016-06-14,3.05,0.0
2016-06-15,3.05,0.0
2016-06-16,3.05,0.0
2016-06-17,3.05,0.0
2016-06-20,3.051,0.1
2016-06-21,3.051,0.0
2016-06-22,3.051,0.0
2016-06-23,3.051,0.0
2016-06-24,3.051,0.0
2016-06-27,3.051,0.0
2016-06-28,3.051,0.0
2016-06-29,3.051,0.0
2016-06-30,3.05,-0.1
2016-07-01,3.05,0.0
2016-07-04,3.05,0.0
2016-07-05,3.05,0.0
2016-07-06,3.05,0.0
2016-07-07,3.05,0.0
2016-07-08,3.05,0.0
2016-07-11,3.05,0.0
2016-07-12,3.05,0.0
2016-07-13,3.049,-0.1
2016-07-14,3.047,-0.2
2016-07-15,3.047,0.0
2016-07-18,3.048,0.1
2016-07-19,3.048,0.0
2016-07-20,3.045,-0.3
2016-07-21,3.046,0.1
2016-07-22,3.044,-0.2
2016-07-25,3.041,-0.3
2016-07-26,3.041,0.0
2016-07-27,3.041,0.0
2016-07-28,3.039,-0.2
2016-07-29,3.038,-0.1
2016-08-01,3.0378,-0.02
2016-08-02,3.0358,-0.2
2016-08-03,3.0335,-0.23
2016-08-04,3.03,-0.35
2016-08-05,3.028,-0.2
2016-08-08,3.026,-0.2
2016-08-09,3.025,-0.1
2016-08-10,3.026,0.1
2016-08-11,3.027,0.1
2016-08-12,3.026,-0.1
2016-08-15,3.0278,0.18
2016-08-16,3.026,-0.18
2016-08-17,3.026,0.0
2016-08-18,3.026,0.0
2016-08-19,3.027,0.1
2016-08-22,3.0267,-0.03
2016-08-23,3.026,-0.07
2016-08-24,3.027,0.1
2016-08-25,3.027,0.0
2016-08-26,3.027,0.0
2016-08-29,3.027,0.0
2016-08-30,3.025,-0.2
2016-08-31,3.027,0.2
2016-09-01,3.026,-0.1
2016-09-02,3.0265,0.05
2016-09-05,3.0255,-0.1
2016-09-06,3.0265,0.1
2016-09-07,3.0265,0.0
2016-09-08,3.0255,-0.1
2016-09-09,3.0255,0.0
2016-09-12,3.0265,0.1
2016-09-13,3.0265,0.0
2016-09-14,3.0265,0.0
2016-09-18,3.0275,0.1
2016-09-19,3.0275,0.0
2016-09-20,3.0275,0.0
2016-09-21,3.0275,0.0
2016-09-22,3.0275,0.0
2016-09-23,3.0275,0.0
2016-09-26,3.0265,-0.1
2016-09-27,3.0265,0.0
2016-09-28,3.0265,0.0
2016-09-29,3.0265,0.0
2016-09-30,3.0265,0.0
2016-10-08,3.0275,0.1
2016-10-09,3.0275,0.0
2016-10-10,3.0275,0.0
2016-10-11,3.0275,0.0
2016-10-12,3.0275,0.0
2016-10-13,3.0275,0.0
2016-10-14,3.0275,0.0
2016-10-17,3.0275,0.0
2016-10-18,3.0275,0.0
2016-10-19,3.028,0.05
2016-10-20,3.028,0.0
2016-10-21,3.028,0.0
2016-10-24,3.029,0.1
2016-10-25,3.03,0.1
2016-10-26,3.03,0.0
2016-10-27,3.031,0.1
2016-10-28,3.032,0.1
2016-10-31,3.032,0.0
2016-11-01,3.032,0.0
2016-11-02,3.035,0.3
2016-11-03,3.038,0.3
2016-11-04,3.0408,0.28
2016-11-07,3.041,0.02
2016-11-08,3.041,0.0
2016-11-09,3.0415,0.05
2016-11-10,3.044,0.25
2016-11-11,3.045,0.1
2016-11-14,3.048,0.3
2016-11-15,3.049,0.1
2016-11-16,3.054,0.5
2016-11-17,3.0605,0.65
2016-11-18,3.0712,1.07
2016-11-21,3.0782,0.7
2016-11-22,3.0825,0.43
2016-11-23,3.0853,0.28
2016-11-24,3.0976,1.23
2016-11-25,3.1088,1.12
2016-11-28,3.1199,1.11
2016-11-29,3.131,1.11
2016-11-30,3.1491,1.81
2016-12-01,3.16,1.09
2016-12-02,3.173,1.3
2016-12-05,3.1853,1.23
2016-12-06,3.2066,2.13
2016-12-07,3.2197,1.31
2016-12-08,3.231,1.13
2016-12-09,3.2391,0.81
2016-12-12,3.246,0.69
2016-12-13,3.2606,1.46
2016-12-14,3.2741,1.35
2016-12-15,3.2855,1.14
2016-12-16,3.2986,1.31
2016-12-19,3.3059,0.73
2016-12-20,3.3186,1.27
2016-12-21,3.3349,1.63
2016-12-22,3.3455,1.06
2016-12-23,3.3546,0.91
2016-12-26,3.3575,0.29
2016-12-27,3.3598,0.23
2016-12-28,3.361,0.12
2016-12-29,3.3675,0.65
2016-12-30,3.3728,0.53
2017-01-03,3.3833,1.05
2017-01-04,3.3904,0.71
2017-01-05,3.4311,4.07
2017-01-06,3.4882,5.71
2017-01-09,3.5329,4.47
2017-01-10,3.5533,2.04
2017-01-11,3.5674,1.41
2017-01-12,3.5838,1.64
2017-01-13,3.6014,1.76
2017-01-16,3.6102,0.88
2017-01-17,3.6321,2.19
2017-01-18,3.6513,1.92
2017-01-19,3.6602,0.89
2017-01-20,3.6691,0.89
2017-01-22,3.677,0.79
2017-01-23,3.6847,0.77
2017-01-24,3.6905,0.58
2017-01-25,3.7136,2.31
2017-01-26,3.7396,2.6
2017-02-03,3.786,4.64
2017-02-04,3.8214,3.54
2017-02-06,3.8542,3.28
2017-02-07,3.882,2.78
2017-02-08,3.9019,1.99
2017-02-09,3.9168,1.49
2017-02-10,3.9352,1.84
2017-02-13,3.953,1.78
2017-02-14,3.968,1.5
2017-02-15,3.9846,1.66
2017-02-16,3.9906,0.6
2017-02-17,4.0005,0.99
2017-02-20,4.0064,0.59
2017-02-21,4.0102,0.38
2017-02-22,4.0225,1.23
2017-02-23,4.0305,0.8
2017-02-24,4.0362,0.57
2017-02-27,4.0407,0.45
2017-02-28,4.0467,0.6
2017-03-01,4.0497,0.3
2017-03-02,4.0492,-0.05
2017-03-03,4.051,0.18
2017-03-06,4.0511,0.01
2017-03-07,4.0527,0.16
2017-03-08,4.0536,0.09
2017-03-09,4.0539,0.03
2017-03-10,4.0551,0.12
2017-03-13,4.0614,0.63
2017-03-14,4.0678,0.64
2017-03-15,4.0818,1.4
2017-03-16,4.1052,2.34
2017-03-17,4.1246,1.94
2017-03-20,4.1435,1.89
2017-03-21,4.1559,1.24
2017-03-22,4.1649,0.9
2017-03-23,4.1717,0.68
2017-03-24,4.1835,1.18
2017-03-27,4.1874,0.39
2017-03-28,4.1918,0.44
2017-03-29,4.1952,0.34
2017-03-30,4.2006,0.54
2017-03-31,4.2,-0.06
2017-04-01,4.2,0.0
2017-04-05,4.2,0.0
2017-04-06,4.2,0.0
2017-04-07,4.2,0.0
2017-04-10,4.201,0.1
2017-04-11,4.201,0.0
2017-04-12,4.2011,0.01
2017-04-13,4.2022,0.11
2017-04-14,4.2013,-0.09
2017-04-17,4.2022,0.09
2017-04-18,4.2023,0.01
2017-04-19,4.2113,0.9
2017-04-20,4.2121,0.08
2017-04-21,4.2145,0.24
2017-04-24,4.2175,0.3
2017-04-25,4.2228,0.53
2017-04-26,4.2243,0.15
2017-04-27,4.2255,0.12
2017-04-28,4.2296,0.41
2017-05-02,4.233,0.34
2017-05-03,4.2453,1.23
2017-05-04,4.2503,0.5
2017-05-05,4.2512,0.09
2017-05-08,4.2555,0.43
2017-05-09,4.2612,0.57
2017-05-10,4.2674,0.62
2017-05-11,4.2715,0.41
2017-05-12,4.2724,0.09
2017-05-15,4.2739,0.15
2017-05-16,4.2784,0.45
2017-05-17,4.2831,0.47
2017-05-18,4.2864,0.33
2017-05-19,4.2925,0.61
2017-05-22,4.3024,0.99
2017-05-23,4.3137,1.13
2017-05-24,4.322,0.83
2017-05-25,4.3342,1.22
2017-05-26,4.3435,0.93
2017-05-27,4.3544,1.09
2017-05-31,4.3579,0.35
2017-06-01,4.37,1.21
2017-06-02,4.3773,0.73
2017-06-05,4.3862,0.89
2017-06-06,4.3922,0.6
2017-06-07,4.3991,0.69
2017-06-08,4.406,0.69
2017-06-09,4.4116,0.56
2017-06-12,4.4172,0.56
2017-06-13,4.4208,0.36
2017-06-14,4.4231,0.23
2017-06-15,4.4264,0.33
2017-06-16,4.4297,0.33
2017-06-19,4.431,0.13
2017-06-20,4.4368,0.58
2017-06-21,4.4359,-0.09
2017-06-22,4.4342,-0.17
2017-06-23,4.4345,0.03
2017-06-26,4.4369,0.24
2017-06-27,4.433,-0.39
2017-06-28,4.4299,-0.31
2017-06-29,4.4193,-1.06
2017-06-30,4.4203,0.1
2017-07-03,4.4193,-0.1
2017-07-04,4.4162,-0.31
2017-07-05,4.413,-0.32
2017-07-06,4.4108,-0.22
2017-07-07,4.4091,-0.17
2017-07-10,4.4073,-0.18
2017-07-11,4.4075,0.02
2017-07-12,4.4066,-0.09
2017-07-13,4.4074,0.08
2017-07-14,4.4051,-0.23
2017-07-17,4.405,-0.01
2017-07-18,4.4034,-0.16
2017-07-19,4.4008,-0.26
2017-07-20,4.3976,-0.32
2017-07-21,4.3977,0.01
2017-07-24,4.396,-0.17
2017-07-25,4.3935,-0.25
2017-07-26,4.3904,-0.31
2017-07-27,4.3908,0.04
2017-07-28,4.3892,-0.16
2017-07-31,4.3881,-0.11
2017-08-01,4.3931,0.5
2017-08-02,4.3961,0.3
2017-08-03,4.3982,0.21
2017-08-04,4.3979,-0.03
2017-08-07,4.398,0.01
2017-08-08,4.397,-0.1
2017-08-09,4.398,0.1
2017-08-10,4.3985,0.05
2017-08-11,4.3985,0.0
2017-08-14,4.3981,-0.04
2017-08-15,4.3999,0.18
2017-08-16,4.4,0.01
2017-08-17,4.4,0.0
2017-08-18,4.401,0.1
2017-08-21,4.402,0.1
2017-08-22,4.4032,0.12
2017-08-23,4.4041,0.09
2017-08-24,4.4051,0.1
2017-08-25,4.4068,0.17
2017-08-28,4.4078,0.1
2017-08-29,4.4107,0.29
2017-08-30,4.4133,0.26
2017-08-31,4.4038,-0.95
2017-09-01,4.4023,-0.15
2017-09-04,4.4017,-0.06
2017-09-05,4.4032,0.15
2017-09-06,4.4034,0.02
2017-09-07,4.4055,0.21
2017-09-08,4.4059,0.04
2017-09-11,4.4033,-0.26
2017-09-12,4.4009,-0.24
2017-09-13,4.401,0.01
2017-09-14,4.399,-0.2
2017-09-15,4.4015,0.25
2017-09-18,4.4012,-0.03
2017-09-19,4.4032,0.2
2017-09-20,4.404,0.08
2017-09-21,4.4031,-0.09
2017-09-22,4.4028,-0.03
2017-09-25,4.4033,0.05
2017-09-26,4.404,0.07
2017-09-27,4.4048,0.08
2017-09-28,4.4049,0.01
2017-09-29,4.4043,-0.06
2017-09-30,4.404,-0.03
2017-10-09,4.403,-0.1
2017-10-10,4.403,0.0
2017-10-11,4.4025,-0.05
2017-10-12,4.401,-0.15
2017-10-13,4.4017,0.07
2017-10-16,4.4012,-0.05
2017-10-17,4.4015,0.03
2017-10-18,4.4018,0.03
2017-10-19,4.4016,-0.02
2017-10-20,4.4032,0.16
2017-10-23,4.4032,0.0
2017-10-24,4.4017,-0.15
2017-10-25,4.4029,0.12
2017-10-26,4.4049,0.2
2017-10-27,4.4045,-0.04
2017-10-30,4.4107,0.62
2017-10-31,4.4176,0.69
2017-11-01,4.4223,0.47
2017-11-02,4.4287,0.64
2017-11-03,4.4338,0.51
2017-11-06,4.4364,0.26
2017-11-07,4.4402,0.38
2017-11-08,4.4422,0.2
2017-11-09,4.4497,0.75
2017-11-10,4.4573,0.76
2017-11-13,4.4661,0.88
2017-11-14,4.4778,1.17
2017-11-15,4.5018,2.4
2017-11-16,4.5432,4.14
2017-11-17,4.5704,2.72
2017-11-20,4.575,0.46
2017-11-21,4.5835,0.85
2017-11-22,4.5904,0.69
2017-11-23,4.5971,0.67
2017-11-24,4.6018,0.47
2017-11-27,4.6072,0.54
2017-11-28,4.6138,0.66
2017-11-29,4.6194,0.56
2017-11-30,4.629,0.96
2017-12-01,4.6329,0.39
2017-12-04,4.6383,0.54
2017-12-05,4.6459,0.76
2017-12-06,4.6486,0.27
2017-12-07,4.6519,0.33
2017-12-08,4.6562,0.43
2017-12-11,4.6607,0.45
2017-12-12,4.6651,0.44
2017-12-13,4.6716,0.65
2017-12-14,4.6862,1.46
2017-12-15,4.6997,1.35
2017-12-18,4.697,-0.27
2017-12-19,4.6987,0.17
2017-12-20,4.7219,2.32
2017-12-21,4.7382,1.63
2017-12-22,4.7489,1.07
2017-12-25,4.7605,1.16
2017-12-26,4.7631,0.26
2017-12-27,4.7594,-0.37
2017-12-28,4.761,0.16
2017-12-29,4.7581,-0.29
2018-01-02,4.747,-1.11
2018-01-03,4.736,-1.1
2018-01-04,4.7286,-0.74
2018-01-05,4.7249,-0.37
2018-01-08,4.72,-0.49
2018-01-09,4.72,0.0
2018-01-10,4.72,0.0
2018-01-11,4.723,0.3
2018-01-12,4.7233,0.03
2018-01-15,4.7253,0.2
2018-01-16,4.7296,0.43
2018-01-17,4.732,0.24
2018-01-18,4.7332,0.12
2018-01-19,4.7384,0.52
2018-01-22,4.7429,0.45
2018-01-23,4.7423,-0.06
2018-01-24,4.7423,0.0
2018-01-25,4.7423,0.0
2018-01-26,4.7423,0.0
2018-01-29,4.7423,0.0
2018-01-30,4.7423,0.0
2018-01-31,4.7423,0.0
2018-02-01,4.7463,0.4
2018-02-02,4.7457,-0.06
2018-02-05,4.7446,-0.11
2018-02-06,4.7465,0.19
2018-02-07,4.745,-0.15
2018-02-08,4.7455,0.05
2018-02-09,4.7456,0.01
2018-02-11,4.7456,0.0
2018-02-12,4.7456,0.0
2018-02-13,4.7456,0.0
2018-02-14,4.744,-0.16
2018-02-22,4.7434,-0.06
2018-02-23,4.742,-0.14
2018-02-24,4.742,0.0
2018-02-26,4.742,0.0
2018-02-27,4.7422,0.02
2018-02-28,4.742,-0.02
2018-03-01,4.742,0.0
2018-03-02,4.742,0.0
2018-03-05,4.742,0.0
2018-03-06,4.742,0.0
2018-03-07,4.742,0.0
2018-03-08,4.7418,-0.02
2018-03-09,4.7418,0.0
2018-03-12,4.7418,0.0
2018-03-13,4.7418,0.0
2018-03-14,4.7418,0.0
2018-03-15,4.7418,0.0
2018-03-16,4.7418,0.0
2018-03-19,4.7418,0.0
2018-03-20,4.7418,0.0
2018-03-21,4.7418,0.0
2018-03-22,4.737,-0.48
2018-03-23,4.7248,-1.22
2018-03-26,4.7233,-0.15
2018-03-27,4.7188,-0.45
2018-03-28,4.7148,-0.4
2018-03-29,4.678,-3.68
2018-03-30,4.6508,-2.72
2018-04-02,4.625,-2.58
2018-04-03,4.6033,-2.17
2018-04-04,4.58,-2.33
2018-04-08,4.559,-2.1
2018-04-09,4.5489,-1.01
2018-04-10,4.542,-0.69
2018-04-11,4.538,-0.4
2018-04-12,4.536,-0.2
2018-04-13,4.535,-0.1
2018-04-16,4.534,-0.1
2018-04-17,4.537,0.3
2018-04-18,4.5,-3.7
2018-04-19,4.448,-5.2
2018-04-20,4.419,-2.9
2018-04-23,4.409,-1.0
2018-04-24,4.394,-1.5
2018-04-25,4.38,-1.4
2018-04-26,4.383,0.3
2018-04-27,4.385,0.2
2018-04-28,4.382,-0.3
2018-05-02,4.376,-0.6
2018-05-03,4.364,-1.2
2018-05-04,4.357,-0.7
2018-05-07,4.349,-0.8
2018-05-08,4.348,-0.1
2018-05-09,4.346,-0.2
2018-05-10,4.346,0.0
2018-05-11,4.348,0.2
2018-05-14,4.353,0.5
2018-05-15,4.355,0.2
2018-05-16,4.363,0.8
2018-05-17,4.366,0.3
2018-05-18,4.37,0.4
2018-05-21,4.371,0.1
2018-05-22,4.371,0.0
2018-05-23,4.373,0.2
2018-05-24,4.371,-0.2
2018-05-25,4.373,0.2
2018-05-28,4.376,0.3
2018-05-29,4.381,0.5
2018-05-30,4.385,0.4
2018-05-31,4.388,0.3
2018-06-01,4.391,0.3
2018-06-04,4.393,0.2
2018-06-05,4.394,0.1
2018-06-06,4.394,0.0
2018-06-07,4.395,0.1
2018-06-08,4.397,0.2
2018-06-11,4.398,0.1
2018-06-12,4.399,0.1
2018-06-13,4.4,0.1
2018-06-14,4.4,0.0
2018-06-15,4.399,-0.1
2018-06-19,4.4,0.1
2018-06-20,4.4,0.0
2018-06-21,4.4,0.0
2018-06-22,4.398,-0.2
2018-06-25,4.385,-1.3
2018-06-26,4.381,-0.4
2018-06-27,4.37,-1.1
2018-06-28,4.352,-1.8
2018-06-29,4.331,-2.1
2018-07-02,4.298,-3.3
2018-07-03,4.2238,-7.42
2018-07-04,4.149,-7.48
2018-07-05,4.082,-6.7
2018-07-06,4.039,-4.3
2018-07-09,4.009,-3.0
2018-07-10,3.994,-1.5
2018-07-11,3.976,-1.8
2018-07-12,3.969,-0.7
2018-07-13,3.961,-0.8
2018-07-16,3.962,0.1
2018-07-17,3.969,0.7
2018-07-18,3.969,0.0
2018-07-19,3.962,-0.7
2018-07-20,3.953,-0.9
2018-07-23,3.923,-3.0
2018-07-24,3.897,-2.6
2018-07-25,3.851,-4.6
2018-07-26,3.812,-3.9
2018-07-27,3.781,-3.1
2018-07-30,3.737,-4.4
2018-07-31,3.712,-2.5
2018-08-01,3.682,-3.0
2018-08-02,3.626,-5.6
2018-08-03,3.551,-7.5
2018-08-06,3.475,-7.6
2018-08-07,3.395,-8.0
2018-08-08,3.314,-8.1
2018-08-09,3.256,-5.8
2018-08-10,3.244,-1.2
2018-08-13,3.235,-0.9
2018-08-14,3.265,3.0
2018-08-15,3.285,2.0
2018-08-16,3.329,4.4
2018-08-17,3.364,3.5
2018-08-20,3.406,4.2
2018-08-21,3.446,4.0
2018-08-22,3.491,4.5
2018-08-23,3.512,2.1
2018-08-24,3.511,-0.1
2018-08-27,3.512,0.1
2018-08-28,3.514,0.2
2018-08-29,3.509,-0.5
2018-08-30,3.506,-0.3
2018-08-31,3.503,-0.3
2018-09-03,3.502,-0.1
2018-09-04,3.5,-0.2
2018-09-05,3.5,0.0
2018-09-06,3.5,0.0
2018-09-07,3.5,0.0
2018-09-10,3.5,0.0
2018-09-11,3.501,0.1
2018-09-12,3.513,1.2
2018-09-13,3.521,0.8
2018-09-14,3.5225,0.15
2018-09-17,3.516,-0.65
2018-09-18,3.514,-0.2
2018-09-19,3.513,-0.1
2018-09-20,3.512,-0.1
2018-09-21,3.516,0.4
2018-09-25,3.52,0.4
2018-09-26,3.523,0.3
2018-09-27,3.526,0.3
2018-09-28,3.527,0.1
2018-09-29,3.521,-0.6
2018-09-30,3.521,0.0
2018-10-08,3.512,-0.9
2018-10-09,3.504,-0.8
2018-10-10,3.502,-0.2
2018-10-11,3.506,0.4
2018-10-12,3.505,-0.1
2018-10-15,3.505,0.0
2018-10-16,3.505,0.0
2018-10-17,3.505,0.0
2018-10-18,3.504,-0.1
2018-10-19,3.507,0.3
2018-10-22,3.516,0.9
2018-10-23,3.532,1.6
2018-10-24,3.544,1.2
2018-10-25,3.552,0.8
2018-10-26,3.55,-0.2
2018-10-29,3.55,0.0
2018-10-30,3.55,0.0
2018-10-31,3.55,0.0
2018-11-01,3.55,0.0
2018-11-02,3.55,0.0
2018-11-05,3.55,0.0
2018-11-06,3.55,0.0
2018-11-07,3.551,0.1
2018-11-08,3.55,-0.1
2018-11-09,3.552,0.2
2018-11-12,3.553,0.1
2018-11-13,3.558,0.5
2018-11-14,3.554,-0.4
2018-11-15,3.55,-0.4
2018-11-16,3.553,0.3
2018-11-19,3.551,-0.2
2018-11-20,3.543,-0.8
2018-11-21,3.544,0.1
2018-11-22,3.535,-0.9
2018-11-23,3.529,-0.6
2018-11-26,3.525,-0.4
2018-11-27,3.527,0.2
2018-11-28,3.528,0.1
2018-11-29,3.5278,-0.02
2018-11-30,3.527,-0.08
2018-12-03,3.527,0.0
2018-12-04,3.527,0.0
2018-12-05,3.526,-0.1
2018-12-06,3.525,-0.1
2018-12-07,3.525,0.0
2018-12-10,3.526,0.1
2018-12-11,3.521,-0.5
2018-12-12,3.522,0.1
2018-12-13,3.52,-0.2
2018-12-14,3.52,0.0
2018-12-17,3.52,0.0
2018-12-18,3.522,0.2
2018-12-19,3.524,0.2
2018-12-20,3.524,0.0
2018-12-21,3.517,-0.7
2018-12-24,3.517,0.0
2018-12-25,3.518,0.1
